oid,proname,pronamespace,proowner,prolang,procost,prorows,provariadic,prosupport,prokind,prosecdef,proleakproof,proisstrict,proretset,provolatile,proparallel,pronargs,pronargdefaults,prorettype,proargtypes,proallargtypes,proargmodes,proargnames,proargdefaults,protrftypes,prosrc,probin,prosqlbody,proconfig,proacl
1348,obj_description,11,10,14,100,0,0,0,f,f,f,t,f,s,s,1,0,25,26,,,,,,"",,"(({QUERY :commandType 1 :querySource 0 :canSetTag true :utilityStmt <> :resultRelation 0 :hasAggs false :hasWindowFuncs false :hasTargetSRFs false :hasSubLinks false :hasDistinctOn false :hasRecursive false :hasModifyingCTE false :hasForUpdate false :hasRowSecurity false :isReturn false :cteList <> :rtable ({RANGETBLENTRY :alias <> :eref {ALIAS :aliasname pg_description :colnames (""objoid"" ""classoid"" ""objsubid"" ""description"")} :rtekind 0 :relid 2609 :inh true :relkind r :rellockmode 1 :perminfoindex 1 :tablesample <> :lateral false :inFromCl true :securityQuals <>}) :rteperminfos ({RTEPERMISSIONINFO :relid 2609 :inh true :requiredPerms 2 :checkAsUser 0 :selectedCols (b 8 10 11) :insertedCols (b) :updatedCols (b)}) :jointree {FROMEXPR :fromlist ({RANGETBLREF :rtindex 1}) :quals {BOOLEXPR :boolop and :args ({OPEXPR :opno 607 :opfuncid 184 :opresulttype 16 :opretset false :opcollid 0 :inputcollid 0 :args ({VAR :varno 1 :varattno 1 :vartype 26 :vartypmod -1 :varcollid 0 :varnullingrels (b) :varlevelsup 0 :varnosyn 1 :varattnosyn 1 :location -1} {PARAM :paramkind 0 :paramid 1 :paramtype 26 :paramtypmod -1 :paramcollid 0 :location -1}) :location -1} {OPEXPR :opno 96 :opfuncid 65 :opresulttype 16 :opretset false :opcollid 0 :inputcollid 0 :args ({VAR :varno 1 :varattno 3 :vartype 23 :vartypmod -1 :varcollid 0 :varnullingrels (b) :varlevelsup 0 :varnosyn 1 :varattnosyn 3 :location -1} {CONST :consttype 23 :consttypmod -1 :constcollid 0 :constlen 4 :constbyval true :constisnull false :location -1 :constvalue 4 [ 0 0 0 0 0 0 0 0 ]}) :location -1}) :location -1}} :mergeActionList <> :mergeTargetRelation 0 :mergeJoinCondition <> :targetList ({TARGETENTRY :expr {VAR :varno 1 :varattno 4 :vartype 25 :vartypmod -1 :varcollid 950 :varnullingrels (b) :varlevelsup 0 :varnosyn 1 :varattnosyn 4 :location -1} :resno 1 :resname description :ressortgroupref 0 :resorigtbl 2609 :resorigcol 4 :resjunk false}) :override 0 :onConflict <> :returningList <> :groupClause <> :groupDistinct false :groupingSets <> :havingQual <> :windowClause <> :distinctClause <> :sortClause <> :limitOffset <> :limitCount <> :limitOption 0 :rowMarks <> :setOperations <> :constraintDeps <> :withCheckOptions <> :stmt_location -1 :stmt_len -1}))",,
1216,col_description,11,10,14,100,0,0,0,f,f,f,t,f,s,s,2,0,25,26 23,,,,,,"",,"(({QUERY :commandType 1 :querySource 0 :canSetTag true :utilityStmt <> :resultRelation 0 :hasAggs false :hasWindowFuncs false :hasTargetSRFs false :hasSubLinks false :hasDistinctOn false :hasRecursive false :hasModifyingCTE false :hasForUpdate false :hasRowSecurity false :isReturn false :cteList <> :rtable ({RANGETBLENTRY :alias <> :eref {ALIAS :aliasname pg_description :colnames (""objoid"" ""classoid"" ""objsubid"" ""description"")} :rtekind 0 :relid 2609 :inh true :relkind r :rellockmode 1 :perminfoindex 1 :tablesample <> :lateral false :inFromCl true :securityQuals <>}) :rteperminfos ({RTEPERMISSIONINFO :relid 2609 :inh true :requiredPerms 2 :checkAsUser 0 :selectedCols (b 8 9 10 11) :insertedCols (b) :updatedCols (b)}) :jointree {FROMEXPR :fromlist ({RANGETBLREF :rtindex 1}) :quals {BOOLEXPR :boolop and :args ({OPEXPR :opno 607 :opfuncid 184 :opresulttype 16 :opretset false :opcollid 0 :inputcollid 0 :args ({VAR :varno 1 :varattno 1 :vartype 26 :vartypmod -1 :varcollid 0 :varnullingrels (b) :varlevelsup 0 :varnosyn 1 :varattnosyn 1 :location -1} {PARAM :paramkind 0 :paramid 1 :paramtype 26 :paramtypmod -1 :paramcollid 0 :location -1}) :location -1} {OPEXPR :opno 607 :opfuncid 184 :opresulttype 16 :opretset false :opcollid 0 :inputcollid 0 :args ({VAR :varno 1 :varattno 2 :vartype 26 :vartypmod -1 :varcollid 0 :varnullingrels (b) :varlevelsup 0 :varnosyn 1 :varattnosyn 2 :location -1} {RELABELTYPE :arg {CONST :consttype 2205 :consttypmod -1 :constcollid 0 :constlen 4 :constbyval true :constisnull false :location -1 :constvalue 4 [ 235 4 0 0 0 0 0 0 ]} :resulttype 26 :resulttypmod -1 :resultcollid 0 :relabelformat 2 :location -1}) :location -1} {OPEXPR :opno 96 :opfuncid 65 :opresulttype 16 :opretset false :opcollid 0 :inputcollid 0 :args ({VAR :varno 1 :varattno 3 :vartype 23 :vartypmod -1 :varcollid 0 :varnullingrels (b) :varlevelsup 0 :varnosyn 1 :varattnosyn 3 :location -1} {PARAM :paramkind 0 :paramid 2 :paramtype 23 :paramtypmod -1 :paramcollid 0 :location -1}) :location -1}) :location -1}} :mergeActionList <> :mergeTargetRelation 0 :mergeJoinCondition <> :targetList ({TARGETENTRY :expr {VAR :varno 1 :varattno 4 :vartype 25 :vartypmod -1 :varcollid 950 :varnullingrels (b) :varlevelsup 0 :varnosyn 1 :varattnosyn 4 :location -1} :resno 1 :resname description :ressortgroupref 0 :resorigtbl 2609 :resorigcol 4 :resjunk false}) :override 0 :onConflict <> :returningList <> :groupClause <> :groupDistinct false :groupingSets <> :havingQual <> :windowClause <> :distinctClause <> :sortClause <> :limitOffset <> :limitCount <> :limitOption 0 :rowMarks <> :setOperations <> :constraintDeps <> :withCheckOptions <> :stmt_location -1 :stmt_len -1}))",,
6184,ts_debug,11,10,14,100,1000,0,0,f,f,f,t,t,s,s,1,0,2249,25,"{25,25,25,25,3770,3769,1009}","{i,o,o,o,o,o,o}","{document,alias,description,token,dictionaries,dictionary,lexemes}",,,"",,"(({QUERY :commandType 1 :querySource 0 :canSetTag true :utilityStmt <> :resultRelation 0 :hasAggs false :hasWindowFuncs false :hasTargetSRFs false :hasSubLinks false :hasDistinctOn false :hasRecursive false :hasModifyingCTE false :hasForUpdate false :hasRowSecurity false :isReturn false :cteList <> :rtable ({RANGETBLENTRY :alias <> :eref {ALIAS :aliasname ts_debug :colnames (""alias"" ""description"" ""token"" ""dictionaries"" ""dictionary"" ""lexemes"")} :rtekind 3 :functions ({RANGETBLFUNCTION :funcexpr {FUNCEXPR :funcid 6183 :funcresulttype 2249 :funcretset true :funcvariadic false :funcformat 0 :funccollid 0 :inputcollid 100 :args ({FUNCEXPR :funcid 3759 :funcresulttype 3734 :funcretset false :funcvariadic false :funcformat 0 :funccollid 0 :inputcollid 0 :args <> :location -1} {PARAM :paramkind 0 :paramid 1 :paramtype 25 :paramtypmod -1 :paramcollid 100 :location -1}) :location -1} :funccolcount 6 :funccolnames <> :funccoltypes <> :funccoltypmods <> :funccolcollations <> :funcparams (b)}) :funcordinality false :lateral false :inFromCl true :securityQuals <>}) :rteperminfos <> :jointree {FROMEXPR :fromlist ({RANGETBLREF :rtindex 1}) :quals <>} :mergeActionList <> :mergeTargetRelation 0 :mergeJoinCondition <> :targetList ({TARGETENTRY :expr {VAR :varno 1 :varattno 1 :vartype 25 :vartypmod -1 :varcollid 100 :varnullingrels (b) :varlevelsup 0 :varnosyn 1 :varattnosyn 1 :location -1} :resno 1 :resname alias :ressortgroupref 0 :resorigtbl 0 :resorigcol 0 :resjunk false} {TARGETENTRY :expr {VAR :varno 1 :varattno 2 :vartype 25 :vartypmod -1 :varcollid 100 :varnullingrels (b) :varlevelsup 0 :varnosyn 1 :varattnosyn 2 :location -1} :resno 2 :resname description :ressortgroupref 0 :resorigtbl 0 :resorigcol 0 :resjunk false} {TARGETENTRY :expr {VAR :varno 1 :varattno 3 :vartype 25 :vartypmod -1 :varcollid 100 :varnullingrels (b) :varlevelsup 0 :varnosyn 1 :varattnosyn 3 :location -1} :resno 3 :resname token :ressortgroupref 0 :resorigtbl 0 :resorigcol 0 :resjunk false} {TARGETENTRY :expr {VAR :varno 1 :varattno 4 :vartype 3770 :vartypmod -1 :varcollid 0 :varnullingrels (b) :varlevelsup 0 :varnosyn 1 :varattnosyn 4 :location -1} :resno 4 :resname dictionaries :ressortgroupref 0 :resorigtbl 0 :resorigcol 0 :resjunk false} {TARGETENTRY :expr {VAR :varno 1 :varattno 5 :vartype 3769 :vartypmod -1 :varcollid 0 :varnullingrels (b) :varlevelsup 0 :varnosyn 1 :varattnosyn 5 :location -1} :resno 5 :resname dictionary :ressortgroupref 0 :resorigtbl 0 :resorigcol 0 :resjunk false} {TARGETENTRY :expr {VAR :varno 1 :varattno 6 :vartype 1009 :vartypmod -1 :varcollid 100 :varnullingrels (b) :varlevelsup 0 :varnosyn 1 :varattnosyn 6 :location -1} :resno 6 :resname lexemes :ressortgroupref 0 :resorigtbl 0 :resorigcol 0 :resjunk false}) :override 0 :onConflict <> :returningList <> :groupClause <> :groupDistinct false :groupingSets <> :havingQual <> :windowClause <> :distinctClause <> :sortClause <> :limitOffset <> :limitCount <> :limitOption 0 :rowMarks <> :setOperations <> :constraintDeps <> :withCheckOptions <> :stmt_location -1 :stmt_len -1}))",,
2096,pg_terminate_backend,11,10,12,1,0,0,0,f,f,f,t,f,v,s,2,1,16,23 20,,,"{pid,timeout}",({FUNCEXPR :funcid 481 :funcresulttype 20 :funcretset false :funcvariadic false :funcformat 2 :funccollid 0 :inputcollid 0 :args ({CONST :consttype 23 :consttypmod -1 :constcollid 0 :constlen 4 :constbyval true :constisnull false :location -1 :constvalue 4 [ 0 0 0 0 0 0 0 0 ]}) :location -1}),,pg_terminate_backend,,,,
3960,json_populate_record,11,10,12,1,0,0,0,f,f,f,f,f,s,s,3,1,2283,2283 114 16,,,"{base,from_json,use_json_as_text}",({CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location -1 :constvalue 1 [ 0 0 0 0 0 0 0 0 ]}),,json_populate_record,,,,
3961,json_populate_recordset,11,10,12,1,100,0,0,f,f,f,f,t,s,s,3,1,2283,2283 114 16,,,"{base,from_json,use_json_as_text}",({CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location -1 :constvalue 1 [ 0 0 0 0 0 0 0 0 ]}),,json_populate_recordset,,,,
3782,pg_logical_slot_get_changes,11,10,12,1000,1000,25,0,f,f,f,f,t,v,u,4,1,2249,19 3220 23 1009,"{19,3220,23,1009,3220,28,25}","{i,i,i,v,o,o,o}","{slot_name,upto_lsn,upto_nchanges,options,lsn,xid,data}",({CONST :consttype 1009 :consttypmod -1 :constcollid 100 :constlen -1 :constbyval false :constisnull false :location -1 :constvalue 16 [ 64 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 ]}),,pg_logical_slot_get_changes,,,,
3784,pg_logical_slot_peek_changes,11,10,12,1000,1000,25,0,f,f,f,f,t,v,u,4,1,2249,19 3220 23 1009,"{19,3220,23,1009,3220,28,25}","{i,i,i,v,o,o,o}","{slot_name,upto_lsn,upto_nchanges,options,lsn,xid,data}",({CONST :consttype 1009 :consttypmod -1 :constcollid 100 :constlen -1 :constbyval false :constisnull false :location -1 :constvalue 16 [ 64 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 ]}),,pg_logical_slot_peek_changes,,,,
3577,pg_logical_emit_message,11,10,12,1,0,0,0,f,f,f,t,f,v,u,4,1,3220,16 25 25 16,,,"{transactional,prefix,message,flush}",({CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location -1 :constvalue 1 [ 0 0 0 0 0 0 0 0 ]}),,pg_logical_emit_message_text,,,,
3578,pg_logical_emit_message,11,10,12,1,0,0,0,f,f,f,t,f,v,u,4,1,3220,16 25 17 16,,,"{transactional,prefix,message,flush}",({CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location -1 :constvalue 1 [ 0 0 0 0 0 0 0 0 ]}),,pg_logical_emit_message_bytea,,,,
3779,pg_create_physical_replication_slot,11,10,12,1,0,0,0,f,f,f,t,f,v,u,3,2,2249,19 16 16,"{19,16,16,19,3220}","{i,i,i,o,o}","{slot_name,immediately_reserve,temporary,slot_name,lsn}",({CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location -1 :constvalue 1 [ 0 0 0 0 0 0 0 0 ]} {CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location -1 :constvalue 1 [ 0 0 0 0 0 0 0 0 ]}),,pg_create_physical_replication_slot,,,,
3786,pg_create_logical_replication_slot,11,10,12,1,0,0,0,f,f,f,t,f,v,u,5,3,2249,19 19 16 16 16,"{19,19,16,16,16,19,3220}","{i,i,i,i,i,o,o}","{slot_name,plugin,temporary,twophase,failover,slot_name,lsn}",({CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location -1 :constvalue 1 [ 0 0 0 0 0 0 0 0 ]} {CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location -1 :constvalue 1 [ 0 0 0 0 0 0 0 0 ]} {CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location -1 :constvalue 1 [ 0 0 0 0 0 0 0 0 ]}),,pg_create_logical_replication_slot,,,,
2172,pg_backup_start,11,10,12,1,0,0,0,f,f,f,t,f,v,r,2,1,3220,25 16,,,"{label,fast}",({CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location -1 :constvalue 1 [ 0 0 0 0 0 0 0 0 ]}),,pg_backup_start,,,,{postgres=X/postgres}
2739,pg_backup_stop,11,10,12,1,0,0,0,f,f,f,t,f,v,r,1,1,2249,16,"{16,3220,25,25}","{i,o,o,o}","{wait_for_archive,lsn,labelfile,spcmapfile}",({CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location -1 :constvalue 1 [ 1 0 0 0 0 0 0 0 ]}),,pg_backup_stop,,,,{postgres=X/postgres}
3464,make_interval,11,10,12,1,0,0,0,f,f,f,t,f,i,s,7,7,1186,23 23 23 23 23 23 701,,,"{years,months,weeks,days,hours,mins,secs}",({CONST :consttype 23 :consttypmod -1 :constcollid 0 :constlen 4 :constbyval true :constisnull false :location -1 :constvalue 4 [ 0 0 0 0 0 0 0 0 ]} {CONST :consttype 23 :consttypmod -1 :constcollid 0 :constlen 4 :constbyval true :constisnull false :location -1 :constvalue 4 [ 0 0 0 0 0 0 0 0 ]} {CONST :consttype 23 :consttypmod -1 :constcollid 0 :constlen 4 :constbyval true :constisnull false :location -1 :constvalue 4 [ 0 0 0 0 0 0 0 0 ]} {CONST :consttype 23 :consttypmod -1 :constcollid 0 :constlen 4 :constbyval true :constisnull false :location -1 :constvalue 4 [ 0 0 0 0 0 0 0 0 ]} {CONST :consttype 23 :consttypmod -1 :constcollid 0 :constlen 4 :constbyval true :constisnull false :location -1 :constvalue 4 [ 0 0 0 0 0 0 0 0 ]} {CONST :consttype 23 :consttypmod -1 :constcollid 0 :constlen 4 :constbyval true :constisnull false :location -1 :constvalue 4 [ 0 0 0 0 0 0 0 0 ]} {FUNCEXPR :funcid 1746 :funcresulttype 701 :funcretset false :funcvariadic false :funcformat 2 :funccollid 0 :inputcollid 0 :args ({CONST :consttype 1700 :consttypmod -1 :constcollid 0 :constlen -1 :constbyval false :constisnull false :location -1 :constvalue 6 [ 24 0 0 0 128 128 ]}) :location -1}),,make_interval,,,,
3305,jsonb_set,11,10,12,1,0,0,0,f,f,f,t,f,i,s,4,1,3802,3802 1009 3802 16,,,"{jsonb_in,path,replacement,create_if_missing}",({CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location -1 :constvalue 1 [ 1 0 0 0 0 0 0 0 ]}),,jsonb_set,,,,
5054,jsonb_set_lax,11,10,12,1,0,0,0,f,f,f,f,f,i,s,5,2,3802,3802 1009 3802 16 25,,,"{jsonb_in,path,replacement,create_if_missing,null_value_treatment}",({CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location -1 :constvalue 1 [ 1 0 0 0 0 0 0 0 ]} {CONST :consttype 25 :consttypmod -1 :constcollid 100 :constlen -1 :constbyval false :constisnull false :location -1 :constvalue 17 [ 68 0 0 0 117 115 101 95 106 115 111 110 95 110 117 108 108 ]}),,jsonb_set_lax,,,,
1268,parse_ident,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,1,1009,25 16,,,"{str,strict}",({CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location -1 :constvalue 1 [ 1 0 0 0 0 0 0 0 ]}),,parse_ident,,,,
4005,jsonb_path_exists,11,10,12,1,0,0,0,f,f,f,t,f,i,s,4,2,16,3802 4072 3802 16,,,"{target,path,vars,silent}",({CONST :consttype 3802 :consttypmod -1 :constcollid 0 :constlen -1 :constbyval false :constisnull false :location -1 :constvalue 8 [ 32 0 0 0 0 0 0 32 ]} {CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location -1 :constvalue 1 [ 0 0 0 0 0 0 0 0 ]}),,jsonb_path_exists,,,,
4009,jsonb_path_match,11,10,12,1,0,0,0,f,f,f,t,f,i,s,4,2,16,3802 4072 3802 16,,,"{target,path,vars,silent}",({CONST :consttype 3802 :consttypmod -1 :constcollid 0 :constlen -1 :constbyval false :constisnull false :location -1 :constvalue 8 [ 32 0 0 0 0 0 0 32 ]} {CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location -1 :constvalue 1 [ 0 0 0 0 0 0 0 0 ]}),,jsonb_path_match,,,,
4007,jsonb_path_query_array,11,10,12,1,0,0,0,f,f,f,t,f,i,s,4,2,3802,3802 4072 3802 16,,,"{target,path,vars,silent}",({CONST :consttype 3802 :consttypmod -1 :constcollid 0 :constlen -1 :constbyval false :constisnull false :location -1 :constvalue 8 [ 32 0 0 0 0 0 0 32 ]} {CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location -1 :constvalue 1 [ 0 0 0 0 0 0 0 0 ]}),,jsonb_path_query_array,,,,
4008,jsonb_path_query_first,11,10,12,1,0,0,0,f,f,f,t,f,i,s,4,2,3802,3802 4072 3802 16,,,"{target,path,vars,silent}",({CONST :consttype 3802 :consttypmod -1 :constcollid 0 :constlen -1 :constbyval false :constisnull false :location -1 :constvalue 8 [ 32 0 0 0 0 0 0 32 ]} {CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location -1 :constvalue 1 [ 0 0 0 0 0 0 0 0 ]}),,jsonb_path_query_first,,,,
2030,jsonb_path_match_tz,11,10,12,1,0,0,0,f,f,f,t,f,s,s,4,2,16,3802 4072 3802 16,,,"{target,path,vars,silent}",({CONST :consttype 3802 :consttypmod -1 :constcollid 0 :constlen -1 :constbyval false :constisnull false :location -1 :constvalue 8 [ 32 0 0 0 0 0 0 32 ]} {CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location -1 :constvalue 1 [ 0 0 0 0 0 0 0 0 ]}),,jsonb_path_match_tz,,,,
1180,jsonb_path_query_array_tz,11,10,12,1,0,0,0,f,f,f,t,f,s,s,4,2,3802,3802 4072 3802 16,,,"{target,path,vars,silent}",({CONST :consttype 3802 :consttypmod -1 :constcollid 0 :constlen -1 :constbyval false :constisnull false :location -1 :constvalue 8 [ 32 0 0 0 0 0 0 32 ]} {CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location -1 :constvalue 1 [ 0 0 0 0 0 0 0 0 ]}),,jsonb_path_query_array_tz,,,,
2023,jsonb_path_query_first_tz,11,10,12,1,0,0,0,f,f,f,t,f,s,s,4,2,3802,3802 4072 3802 16,,,"{target,path,vars,silent}",({CONST :consttype 3802 :consttypmod -1 :constcollid 0 :constlen -1 :constbyval false :constisnull false :location -1 :constvalue 8 [ 32 0 0 0 0 0 0 32 ]} {CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location -1 :constvalue 1 [ 0 0 0 0 0 0 0 0 ]}),,jsonb_path_query_first_tz,,,,
2307,pg_stat_reset_slru,11,10,12,1,0,0,0,f,f,f,f,f,v,s,1,1,2278,25,,,{target},({CONST :consttype 25 :consttypmod -1 :constcollid 100 :constlen -1 :constbyval false :constisnull true :location -1 :constvalue <>}),,pg_stat_reset_slru,,,,{postgres=X/postgres}
3353,pg_ls_logdir,11,10,12,10,20,0,0,f,f,f,t,t,v,s,0,0,2249,"","{25,20,1184}","{o,o,o}","{name,size,modification}",,,pg_ls_logdir,,,,"{postgres=X/postgres,pg_monitor=X/postgres}"
6271,pg_ls_logicalmapdir,11,10,12,10,20,0,0,f,f,f,t,t,v,s,0,0,2249,"","{25,20,1184}","{o,o,o}","{name,size,modification}",,,pg_ls_logicalmapdir,,,,"{postgres=X/postgres,pg_monitor=X/postgres}"
3329,pg_show_all_file_settings,11,10,12,1,1000,0,0,f,f,f,t,t,v,s,0,0,2249,"","{25,23,23,25,25,16,25}","{o,o,o,o,o,o,o}","{sourcefile,sourceline,seqno,name,setting,applied,error}",,,show_all_file_settings,,,,{postgres=X/postgres}
5052,pg_get_shmem_allocations,11,10,12,1,50,0,0,f,f,f,t,t,v,s,0,0,2249,"","{25,20,20,20}","{o,o,o,o}","{name,off,size,allocated_size}",,,pg_get_shmem_allocations,,,,"{postgres=X/postgres,pg_read_all_stats=X/postgres}"
2282,pg_get_backend_memory_contexts,11,10,12,1,100,0,0,f,f,f,t,t,v,r,0,0,2249,"","{25,25,25,23,20,20,20,20,20}","{o,o,o,o,o,o,o,o,o}","{name,ident,parent,level,total_bytes,total_nblocks,free_bytes,free_chunks,used_bytes}",,,pg_get_backend_memory_contexts,,,,"{postgres=X/postgres,pg_read_all_stats=X/postgres}"
13160,dsnowball_init,11,10,13,1,0,0,0,f,f,f,t,f,v,u,1,0,2281,2281,,,,,,dsnowball_init,$libdir/dict_snowball,,,
13161,dsnowball_lexize,11,10,13,1,0,0,0,f,f,f,t,f,v,u,4,0,2281,2281 2281 2281 2281,,,,,,dsnowball_lexize,$libdir/dict_snowball,,,
13220,_pg_expandarray,13219,10,14,100,100,0,3996,f,f,f,t,t,i,s,1,0,2249,2277,"{2277,2283,23}","{i,o,o}","{"""",x,n}",,,SELECT * FROM pg_catalog.unnest($1) WITH ORDINALITY,,,,
13221,_pg_index_position,13219,10,14,100,0,0,0,f,f,f,t,f,s,u,2,0,23,26 21,,,,,,"",,"(({QUERY :commandType 1 :querySource 0 :canSetTag true :utilityStmt <> :resultRelation 0 :hasAggs false :hasWindowFuncs false :hasTargetSRFs false :hasSubLinks false :hasDistinctOn false :hasRecursive false :hasModifyingCTE false :hasForUpdate false :hasRowSecurity false :isReturn false :cteList <> :rtable ({RANGETBLENTRY :alias {ALIAS :aliasname ss :colnames <>} :eref {ALIAS :aliasname ss :colnames (""a"")} :rtekind 1 :subquery {QUERY :commandType 1 :querySource 0 :canSetTag true :utilityStmt <> :resultRelation 0 :hasAggs false :hasWindowFuncs false :hasTargetSRFs true :hasSubLinks false :hasDistinctOn false :hasRecursive false :hasModifyingCTE false :hasForUpdate false :hasRowSecurity false :isReturn false :cteList <> :rtable ({RANGETBLENTRY :alias <> :eref {ALIAS :aliasname pg_index :colnames (""indexrelid"" ""indrelid"" ""indnatts"" ""indnkeyatts"" ""indisunique"" ""indnullsnotdistinct"" ""indisprimary"" ""indisexclusion"" ""indimmediate"" ""indisclustered"" ""indisvalid"" ""indcheckxmin"" ""indisready"" ""indislive"" ""indisreplident"" ""indkey"" ""indcollation"" ""indclass"" ""indoption"" ""indexprs"" ""indpred"")} :rtekind 0 :relid 2610 :inh true :relkind r :rellockmode 1 :perminfoindex 1 :tablesample <> :lateral false :inFromCl true :securityQuals <>}) :rteperminfos ({RTEPERMISSIONINFO :relid 2610 :inh true :requiredPerms 2 :checkAsUser 0 :selectedCols (b 8 23) :insertedCols (b) :updatedCols (b)}) :jointree {FROMEXPR :fromlist ({RANGETBLREF :rtindex 1}) :quals {OPEXPR :opno 607 :opfuncid 184 :opresulttype 16 :opretset false :opcollid 0 :inputcollid 0 :args ({VAR :varno 1 :varattno 1 :vartype 26 :vartypmod -1 :varcollid 0 :varnullingrels (b) :varlevelsup 0 :varnosyn 1 :varattnosyn 1 :location -1} {PARAM :paramkind 0 :paramid 1 :paramtype 26 :paramtypmod -1 :paramcollid 0 :location -1}) :location -1}} :mergeActionList <> :mergeTargetRelation 0 :mergeJoinCondition <> :targetList ({TARGETENTRY :expr {FUNCEXPR :funcid 13220 :funcresulttype 2249 :funcretset true :funcvariadic false :funcformat 0 :funccollid 0 :inputcollid 0 :args ({VAR :varno 1 :varattno 16 :vartype 22 :vartypmod -1 :varcollid 0 :varnullingrels (b) :varlevelsup 0 :varnosyn 1 :varattnosyn 16 :location -1}) :location -1} :resno 1 :resname a :ressortgroupref 0 :resorigtbl 0 :resorigcol 0 :resjunk false}) :override 0 :onConflict <> :returningList <> :groupClause <> :groupDistinct false :groupingSets <> :havingQual <> :windowClause <> :distinctClause <> :sortClause <> :limitOffset <> :limitCount <> :limitOption 0 :rowMarks <> :setOperations <> :constraintDeps <> :withCheckOptions <> :stmt_location -1 :stmt_len -1} :security_barrier false :relid 0 :inh false :relkind <> :rellockmode 0 :perminfoindex 0 :lateral false :inFromCl true :securityQuals <>}) :rteperminfos <> :jointree {FROMEXPR :fromlist ({RANGETBLREF :rtindex 1}) :quals {OPEXPR :opno 94 :opfuncid 63 :opresulttype 16 :opretset false :opcollid 0 :inputcollid 0 :args ({FIELDSELECT :arg {VAR :varno 1 :varattno 1 :vartype 2249 :vartypmod -1 :varcollid 0 :varnullingrels (b) :varlevelsup 0 :varnosyn 1 :varattnosyn 1 :location -1} :fieldnum 1 :resulttype 21 :resulttypmod -1 :resultcollid 0} {PARAM :paramkind 0 :paramid 2 :paramtype 21 :paramtypmod -1 :paramcollid 0 :location -1}) :location -1}} :mergeActionList <> :mergeTargetRelation 0 :mergeJoinCondition <> :targetList ({TARGETENTRY :expr {FIELDSELECT :arg {VAR :varno 1 :varattno 1 :vartype 2249 :vartypmod -1 :varcollid 0 :varnullingrels (b) :varlevelsup 0 :varnosyn 1 :varattnosyn 1 :location -1} :fieldnum 2 :resulttype 23 :resulttypmod -1 :resultcollid 0} :resno 1 :resname n :ressortgroupref 0 :resorigtbl 0 :resorigcol 0 :resjunk false}) :override 0 :onConflict <> :returningList <> :groupClause <> :groupDistinct false :groupingSets <> :havingQual <> :windowClause <> :distinctClause <> :sortClause <> :limitOffset <> :limitCount <> :limitOption 0 :rowMarks <> :setOperations <> :constraintDeps <> :withCheckOptions <> :stmt_location -1 :stmt_len -1}))",,
